17,B5,FALSE,CRII2020_UM_Ac38y,A,UNKNOWN,SYBR,None,23.262546539306641,23.516716003417969,0.35945126414299011,,,,,,,,FALSE,0.01,TRUE,3,22,Amp,,0.39395147763243499,N,N,N,Y,N,87.711776733398438,,,
18,B6,FALSE,CRII2020_UM_Ac38y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,77.246650695800781,,,
19,B7,FALSE,CRII2020_UM_Ac39y,Acer,UNKNOWN,SYBR,None,20.136894226074219,20.58050537109375,0.62735956907272339,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.28124768035131886,N,N,N,Y,Y,75.18310546875,,,
20,B8,FALSE,CRII2020_UM_Ac39y,A,UNKNOWN,SYBR,None,19.422420501708984,20.512317657470703,1.5413486957550049,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.1826090744449119,N,N,N,Y,Y,87.711776733398438,,,
21,B9,FALSE,CRII2020_UM_Ac39y,D,UNKNOWN,FAM,NFQ-MGB,31.651470184326172,31.651470184326172,,,,,,,,,FALSE,0.01,TRUE,3,30,Amp,,0.79269240321953982,N,N,N,Y,N,77.6888427734375,,,
22,B10,FALSE,CRII2020_UM_Ac39y,Acer,UNKNOWN,SYBR,None,21.024114608764648,20.58050537109375,0.62735956907272339,,,,,,,,FALSE,0.01,TRUE,3,20,Amp,,0.46799454762735876,N,N,N,Y,Y,75.33050537109375,,,
23,B11,FALSE,CRII2020_UM_Ac39y,A,UNKNOWN,SYBR,None,21.602216720581055,20.512317657470703,1.5413486957550049,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.57976362713677088,N,N,N,Y,Y,87.564384460449219,,,
24,B12,FALSE,CRII2020_UM_Ac39y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,31.651470184326172,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,77.246650695800781,,,
25,C1,FALSE,CRII2020_UM_Ac40y,Acer,UNKNOWN,SYBR,None,19.205814361572266,18.88494873046875,0.45377388596534729,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.51761878102088632,N,N,N,Y,N,75.18310546875,,,
26,C2,FALSE,CRII2020_UM_Ac40y,A,UNKNOWN,SYBR,None,19.830236434936523,20.167461395263672,0.47690945863723755,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.26844630212534282,N,N,N,Y,N,87.564384460449219,,,
27,C3,FALSE,CRII2020_UM_Ac40y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,77.394050598144531,,,
28,C4,FALSE,CRII2020_UM_Ac40y,Acer,UNKNOWN,SYBR,None,18.564081192016602,18.88494873046875,0.45377388596534729,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.35534068656878792,N,N,N,Y,N,75.33050537109375,,,
29,C5,FALSE,CRII2020_UM_Ac40y,A,UNKNOWN,SYBR,None,20.504688262939453,20.167461395263672,0.47690945863723755,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.31290661228277511,N,N,N,Y,N,87.711776733398438,,,
30,C6,FALSE,CRII2020_UM_Ac40y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,74.740921020507812,,,
31,C7,FALSE,CRII2020_UM_Ac41y,Acer,UNKNOWN,SYBR,None,18.738283157348633,18.6856689453125,0.074409082531929016,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.48946249891719679,N,N,N,Y,N,75.18310546875,,,
32,C8,FALSE,CRII2020_UM_Ac41y,A,UNKNOWN,SYBR,None,18.475749969482422,18.858827590942383,0.54175359010696411,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.1733658219188377,N,N,N,Y,Y,87.711776733398438,,,
33,C9,FALSE,CRII2020_UM_Ac41y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,33.58221435546875,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,76.214881896972656,,,
34,C10,FALSE,CRII2020_UM_Ac41y,Acer,UNKNOWN,SYBR,None,18.633052825927734,18.6856689453125,0.074409082531929016,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.46128623348449677,N,N,N,Y,N,75.33050537109375,,,
35,C11,FALSE,CRII2020_UM_Ac41y,A,UNKNOWN,SYBR,None,19.241905212402344,18.858827590942383,0.54175359010696411,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.27838410096047883,N,N,N,Y,Y,87.564384460449219,,,
36,C12,FALSE,CRII2020_UM_Ac41y,D,UNKNOWN,FAM,NFQ-MGB,33.58221435546875,33.58221435546875,,,,,,,,,FALSE,0.01,TRUE,3,32,Inconclusive,,0.85397502535081438,N,N,N,N,N,76.509674072265625,,,
37,D1,FALSE,CRII2020_UM_Ac90y,Acer,UNKNOWN,SYBR,None,17.463029861450195,17.542812347412109,0.11283082515001297,,,,,,,,FALSE,0.01,TRUE,3,16,Amp,,0.44727649184168028,N,N,N,Y,N,75.03570556640625,,,
38,D2,FALSE,CRII2020_UM_Ac90y,A,UNKNOWN,SYBR,None,19.557044982910156,19.444656372070312,0.15894149243831635,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.54643925630777712,N,N,N,Y,N,87.564384460449219,,,
39,D3,FALSE,CRII2020_UM_Ac90y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,33,No Amp,,0,N,N,Y,Y,N,75.772689819335938,,,
40,D4,FALSE,CRII2020_UM_Ac90y,Acer,UNKNOWN,SYBR,None,17.622596740722656,17.542812347412109,0.11283082515001297,,,,,,,,FALSE,0.01,TRUE,3,16,Amp,,0.44013440833767847,N,N,N,Y,N,75.33050537109375,,,
41,D5,FALSE,CRII2020_UM_Ac90y,A,UNKNOWN,SYBR,None,19.332267761230469,19.444656372070312,0.15894149243831635,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.45005122394527858,N,N,N,Y,N,87.564384460449219,,,
42,D6,FALSE,CRII2020_UM_Ac90y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,75.477897644042969,,,
43,D7,FALSE,CRII2020_UM_Ac44y,Acer,UNKNOWN,SYBR,None,20.105855941772461,19.962669372558594,0.20249773561954498,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.5453412882330021,N,N,N,Y,N,75.18310546875,,,
44,D8,FALSE,CRII2020_UM_Ac44y,A,UNKNOWN,SYBR,None,19.264402389526367,19.231040954589844,0.047178845852613449,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.34167174431539793,N,N,N,Y,N,87.711776733398438,,,
45,D9,FALSE,CRII2020_UM_Ac44y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,76.362274169921875,,,
46,D10,FALSE,CRII2020_UM_Ac44y,Acer,UNKNOWN,SYBR,None,19.819480895996094,19.962669372558594,0.20249773561954498,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.46134053778805761,N,N,N,Y,N,75.18310546875,,,
47,D11,FALSE,CRII2020_UM_Ac44y,A,UNKNOWN,SYBR,None,19.197681427001953,19.231040954589844,0.047178845852613449,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.30374018679053838,N,N,N,Y,N,87.564384460449219,,,
48,D12,FALSE,CRII2020_UM_Ac44y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,74.446121215820312,,,
49,E1,FALSE,CRII2020_UM_Ac46y,Acer,UNKNOWN,SYBR,None,16.44227409362793,16.589229583740234,0.20782779157161713,,,,,,,,FALSE,0.01,TRUE,3,15,Amp,,0.39234683667888354,N,N,N,Y,N,75.03570556640625,,,
50,E2,FALSE,CRII2020_UM_Ac46y,A,UNKNOWN,SYBR,None,19.560195922851562,19.387235641479492,0.24460276961326599,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.40797508542603528,N,N,N,Y,N,87.4169921875,,,
51,E3,FALSE,CRII2020_UM_Ac46y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,75.772689819335938,,,
52,E4,FALSE,CRII2020_UM_Ac46y,Acer,UNKNOWN,SYBR,None,16.736186981201172,16.589229583740234,0.20782779157161713,,,,,,,,FALSE,0.01,TRUE,3,15,Amp,,0.45775376611443969,N,N,N,Y,N,75.33050537109375,,,
53,E5,FALSE,CRII2020_UM_Ac46y,A,UNKNOWN,SYBR,None,19.214275360107422,19.387235641479492,0.24460276961326599,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.33223060984331032,N,N,N,Y,N,87.564384460449219,,,
54,E6,FALSE,CRII2020_UM_Ac46y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,75.33050537109375,,,
55,E7,FALSE,CRII2020_UM_Ac47y,Acer,UNKNOWN,SYBR,None,17.928726196289062,18.122018814086914,0.27335703372955322,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.32414213639574402,N,N,N,Y,N,75.18310546875,,,
56,E8,FALSE,CRII2020_UM_Ac47y,A,UNKNOWN,SYBR,None,18.949806213378906,18.93243408203125,0.024566555395722389,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.26817554470418031,N,N,N,Y,N,87.711776733398438,,,
57,E9,FALSE,CRII2020_UM_Ac47y,D,UNKNOWN,FAM,NFQ-MGB,33.252204895019531,35.22308349609375,2.7872459888458252,,,,,,,,FALSE,0.01,TRUE,3,32,Inconclusive,,0.86837735008743255,N,N,N,N,Y,80.489364624023438,,,
58,E10,FALSE,CRII2020_UM_Ac47y,Acer,UNKNOWN,SYBR,None,18.315311431884766,18.122018814086914,0.27335703372955322,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.42442564367435909,N,N,N,Y,N,75.18310546875,,,
59,E11,FALSE,CRII2020_UM_Ac47y,A,UNKNOWN,SYBR,None,18.915063858032227,18.93243408203125,0.024566555395722389,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.27039308197021905,N,N,N,Y,N,87.564384460449219,,,
60,E12,FALSE,CRII2020_UM_Ac47y,D,UNKNOWN,FAM,NFQ-MGB,37.193965911865234,35.22308349609375,2.7872459888458252,,,,,,,,FALSE,0.01,TRUE,3,35,No Amp,,0.24147475258529469,N,N,N,Y,Y,60.001300811767578,,,
61,F1,FALSE,CRII2020_UM_Ac48y,Acer,UNKNOWN,SYBR,None,19.935747146606445,19.698995590209961,0.33481726050376892,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.54240522041679018,N,N,N,Y,N,75.03570556640625,,,
62,F2,FALSE,CRII2020_UM_Ac48y,A,UNKNOWN,SYBR,None,19.509462356567383,19.459915161132812,0.070068970322608948,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.36457466157442531,N,N,N,Y,N,87.4169921875,,,
63,F3,FALSE,CRII2020_UM_Ac48y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,75.477897644042969,,,
64,F4,FALSE,CRII2020_UM_Ac48y,Acer,UNKNOWN,SYBR,None,19.462244033813477,19.698995590209961,0.33481726050376892,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.40439646362370318,N,N,N,Y,N,75.33050537109375,,,
65,F5,FALSE,CRII2020_UM_Ac48y,A,UNKNOWN,SYBR,None,19.410369873046875,19.459915161132812,0.070068970322608948,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.3652684094002614,N,N,N,Y,N,87.564384460449219,,,
66,F6,FALSE,CRII2020_UM_Ac48y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,77.246650695800781,,,
67,F7,FALSE,CRII2020_UM_Ac52y,Acer,UNKNOWN,SYBR,None,19.780378341674805,19.865608215332031,0.12053459137678146,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.47736683054039425,N,N,N,Y,N,75.18310546875,,,
68,F8,FALSE,CRII2020_UM_Ac52y,A,UNKNOWN,SYBR,None,19.263858795166016,19.561687469482422,0.4211919903755188,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.33089434583044075,N,N,N,Y,N,87.711776733398438,,,
69,F9,FALSE,CRII2020_UM_Ac52y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,77.099258422851562,,,
70,F10,FALSE,CRII2020_UM_Ac52y,Acer,UNKNOWN,SYBR,None,19.950839996337891,19.865608215332031,0.12053459137678146,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.52951641262711724,N,N,N,Y,N,75.18310546875,,,
71,F11,FALSE,CRII2020_UM_Ac52y,A,UNKNOWN,SYBR,None,19.859514236450195,19.561687469482422,0.4211919903755188,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.4322807227392324,N,N,N,Y,N,87.564384460449219,,,
72,F12,FALSE,CRII2020_UM_Ac52y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,74.888313293457031,,,
73,G1,FALSE,CRII2020_UM_Ac49y,Acer,UNKNOWN,SYBR,None,16.561882019042969,17.230367660522461,0.94538146257400513,,,,,,,,FALSE,0.01,TRUE,3,15,Amp,,0.18622138550285308,N,N,N,Y,Y,75.03570556640625,,,
74,G2,FALSE,CRII2020_UM_Ac49y,A,UNKNOWN,SYBR,None,19.294122695922852,18.739730834960938,0.78402847051620483,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.46264897571879859,N,N,N,Y,Y,87.4169921875,,,
75,G3,FALSE,CRII2020_UM_Ac49y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,77.983634948730469,,,
76,G4,FALSE,CRII2020_UM_Ac49y,Acer,UNKNOWN,SYBR,None,17.898853302001953,17.230367660522461,0.94538146257400513,,,,,,,,FALSE,0.01,TRUE,3,16,Amp,,0.39135898791757179,N,N,N,Y,Y,75.33050537109375,,,
77,G5,FALSE,CRII2020_UM_Ac49y,A,UNKNOWN,SYBR,None,18.185338973999023,18.739730834960938,0.78402847051620483,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.26108087228466936,N,N,N,Y,Y,87.564384460449219,,,
78,G6,FALSE,CRII2020_UM_Ac49y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,78.573219299316406,,,
79,G7,FALSE,CRII2020_UM_Ac54y,Acer,UNKNOWN,SYBR,None,19.103246688842773,19.062023162841797,0.058300219476222992,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.45149488104320712,N,N,N,Y,N,75.18310546875,,,
80,G8,FALSE,CRII2020_UM_Ac54y,A,UNKNOWN,SYBR,None,20.064746856689453,20.274528503417969,0.29667741060256958,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.41454480080869793,N,N,N,Y,N,87.711776733398438,,,
81,G9,FALSE,CRII2020_UM_Ac54y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,33.580696105957031,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,N,Y,N,76.214881896972656,,,
82,G10,FALSE,CRII2020_UM_Ac54y,Acer,UNKNOWN,SYBR,None,19.020797729492188,19.062023162841797,0.058300219476222992,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.38025203817597952,N,N,N,Y,N,75.18310546875,,,
83,G11,FALSE,CRII2020_UM_Ac54y,A,UNKNOWN,SYBR,None,20.484312057495117,20.274528503417969,0.29667741060256958,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.54912999339362301,N,N,N,Y,N,87.564384460449219,,,
84,G12,FALSE,CRII2020_UM_Ac54y,D,UNKNOWN,FAM,NFQ-MGB,33.580696105957031,33.580696105957031,,,,,,,,,FALSE,0.01,TRUE,3,32,Amp,,0.86820784639816884,N,N,N,N,N,74.003936767578125,,,
85,H1,FALSE,NTC,Acer,UNKNOWN,SYBR,None,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,60.001300811767578,,,
86,H2,FALSE,NTC,A,UNKNOWN,SYBR,None,Undetermined,38.003448486328125,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,Y,Y,Y,Y,N,84.9112548828125,80.04718017578125,92.428459167480469,89.333137512207031
87,H3,FALSE,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,80.341972351074219,,,
88,H4,FALSE,CRII2020_UM_Ac55y,Acer,UNKNOWN,SYBR,None,18.933313369750977,18.805149078369141,0.18125167489051819,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.49657164402596665,N,N,N,Y,N,75.18310546875,,,
89,H5,FALSE,CRII2020_UM_Ac55y,A,UNKNOWN,SYBR,None,20.104772567749023,19.989627838134766,0.1628405898809433,,,,,,,,FALSE,0.01,TRUE,3,19,Amp,,0.40390035248756395,N,N,N,Y,N,87.564384460449219,,,
90,H6,FALSE,CRII2020_UM_Ac55y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,76.067481994628906,,,
91,H7,FALSE,CRII2020_UM_Ac55y,Acer,UNKNOWN,SYBR,None,18.676984786987305,18.805149078369141,0.18125167489051819,,,,,,,,FALSE,0.01,TRUE,3,17,Amp,,0.46905633679719144,N,N,N,Y,N,75.18310546875,,,
92,H8,FALSE,CRII2020_UM_Ac55y,A,UNKNOWN,SYBR,None,19.874481201171875,19.989627838134766,0.1628405898809433,,,,,,,,FALSE,0.01,TRUE,3,18,Amp,,0.3415037974803149,N,N,N,Y,N,87.711776733398438,,,
93,H9,FALSE,CRII2020_UM_Ac55y,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,,,,,FALSE,0.01,TRUE,3,39,No Amp,,0,N,Y,Y,Y,N,75.625289916992188,,,
